keyword,title,authors,keywords_in_description,description,goodreads_url
ill,On The Origin of Species Karya Charles Darwin: Adaptasi Grafis,Michael Keller Zia Anshor,,"Dalam buku ini pembaca akan tahu apakah menurut Darwin kita memang keturunan kera....
Buku ini adalah adaptasi grafis yang memukau tentang salah satu buku yang paling terkenal, paling kontroversial, dan paling penting sepanjang masa.
Hanya segelintir buku yang kontroversial sekaligus punya nilai historis yang luar biasa, salah satunya adalah buku karya Charles Darwin On the Origin of Species by Means of Natural Selection, or the Preservation of Favoured Races in the Struggle for Life. Sejak buku tersebut beredar di pasaran pada tanggal 24 November 1859, mahakarya Darwin ini dipuji-puji atas perannya mengubah arah sains dan dikutuk karena dianggap menantang agama.
Dalam buku ini, Michael Keller dan ilustrator Nicolle Rager Fuller menyajikan ke pembaca teks asli karya Darwin. Mereka juga menggambarkan riset awal Darwin, reaksi publik ketika buku ini terbit, surat-menyurat Darwin dengan cendekia-cendekia terkemuka zaman itu, dan juga terobosan-terobosan terbaru masa kini dalam teori evolusi. Buku yang amat indah dan memikat ini membawa angin segar bagi karya Darwin yang tetap berpengaruh hingga hari ini.",https://www.goodreads.com/book/show/13640152-on-the-origin-of-species-karya-charles-darwin
ill,"Harbinger, Volume 4: Perfect Day",Joshua Dysart Barry Kitson Clayton Henry,,"Nightmares are just dreams, too. It's been a brutal few months for Peter Stanchek and the Renegades, culminating in the harrowing events - and losses - of the Harbinger Wars. But now the members of the team have woken up to the Best. Day. Ever. As Lou Reed sang, it's just a perfect day, problems left all alone. But for Peter Stanchek - a kid who deserves a good day - something seems off...like all is not what it seems...
By New York Timesbest-selling writer Joshua Dysart (Harbinger Wars) and all-star artists Barry Kitson (Amazing Spider-Man) and Clayton Henry (Archer & Armstrong), start reading here with the mind-bending story arc that Comic Vine calls ""an excellent jumping-on point.
Collecting: Harbinger15-19",https://www.goodreads.com/book/show/21805525-harbinger-volume-4
ill,"Guardians of the Galaxy, Volume 4: Realm of Kings",Dan Abnett Andy Lanning Brad Walker Wes Craig,,"The Guardians have been to hell and back on a desperate quest to save the past, present, and future of the universe itself. But after their monumental efforts and terrible sacrifice, could it be that - due to the end of War of Kings and the creation of The Fault - the universe is an even more dangerous place than before...and they just don't realize it yet? Yes, it's time to shake up the team line-up again in the book that Newsarama's Best Shots calls ""Marvel's most enjoyable team book... there's a tremendous amount of action punctuated by some terrific humor and character development.""
Collecting: Guardians of the Galaxy20-25, Realm of Kings",https://www.goodreads.com/book/show/7852911-guardians-of-the-galaxy-volume-4
ill,The Saga of Rex,Michel Gagne,,"Rex never anticipated what would happen when he met Aven, an enigmatic biomorph with a flying saucer.
An otherworldly adventure that is in turn romantic, tragic, poetic and wonderfully surprising the saga of Rex perfectly captures a vision of whimsy and wonder that will delight young and old.",https://www.goodreads.com/book/show/9629682-the-saga-of-rex
ill,Dexter Down Under (Dexter Down Under #1-5),Jeff Lindsay Dalibor Talajic,,"Dexter returns in an all-new, all-Australian, blood-soaked adventure written by his creator, Jeff Lindsay! Dexter Morgan isn't just Miami's #1 forensic blood splatter expert...he's also a serial killer who targets other serial killers! But when Dexter travels down under, he quickly discovers that sharks aren't Australia's only deadly predator! Who is setting up illegal hunting safaris in the Outback - and are humans in the crosshairs? Dexter investigates as only he can, and that means only one thing: blood will flow. Under the hot Australian sun, Dexter's Dark Passenger is given free rein...and the guilty will not go unpunished!COLLECTING: DEXTER DOWN UNDER 1-5",https://www.goodreads.com/book/show/20405463-dexter-down-under
ill,Star-Lord: Guardian of the Galaxy,Steve Englehart Chris Claremont Doug Moench Timothy Zahn Steve Gan John Byrne Carmine Infantino Bill Sienkiewicz,,"Just in ti me for his big-screen debut, Star-Lord's sensational seventies sci-fi sagas are collected in one volume! After aliens killed Peter Quill's mother, he became an astronaut, hoping to find the killers and take revenge...until a fateful encounter with the Master of the Sun unlocked Quill's true destiny! Now, as the intergalactic policeman Star-Lord, Quill faces alien slavers, space pirates, world-destroying ships, ancient space arks, vengeful beast-men, winged cloud-riders, symbiotic planetoids and more! COLLECTING:MARVEL PREVIEW 4, 11, 14-15, 18 (STAR-LORD STORIES); MARVEL SUPER SPECIAL 10 (STAR-LORD STORY); MARVEL SPOTLIGHT (1979) 6-7; MARVEL PREMIERE 61; STAR-LORD (1996) 1-3",https://www.goodreads.com/book/show/20405462-star-lord
ill,"Crossed, Vol. 2: Valori di famiglia",David Lapham Javier Barreno,,"Credevamo di aver conosciuto il volto piu inquietante dell'orrore, di aver assistito al declino dell'umanita nella sua forma piu scioccante. Sbagliavamo. Alle prese con il nuovo capitolo di questa inquietante saga survival horror Garth Ennis, David Lapham (Stray Bullets,Terror, Inc.) e Javier Barreno ci precipitano in un abisso di perversione e violenza. Un viaggio oscuro alle frontiere dell'umano che viola e corrompe i pilastri piu sacri del vivere civile, dove la sopravvivenza e soltanto orrore!",https://www.goodreads.com/book/show/15939925-crossed-vol-2
ill,"Kingyo Used Books, Vol. 2",Seimu Yoshizaki,,"This manga bookstore has a thousand stories to tell.
Reads R to L (Japanese Style), for T+ audiences.
A war story about the lives of three men--passed along by a man with the same name.
A mysterious little girl discovers the work of a children's author through manga.
A sentimental tale set in a working-class neighborhood of Osaka. Who loves the other more--the mother or the father?
Poetic manga released at the start of every summer. For women and children only?
A popular science fiction story inspires young boys to take a train ride.",https://www.goodreads.com/book/show/8248529-kingyo-used-books-vol-2
ill,"Proof, Volume 1: Goatsucker",Alex Grecian Riley Rossmo,,"If you believe in monsters... Proof doesn't leave urban legends where it finds them. Bigfoot wears a suit to the office. Fairies devour anyone in sight. A lonely monster wears human skins for company.
The hit series starts here!
Collects Proof #1-5",https://www.goodreads.com/book/show/3402073-proof-volume-1
ill,"Dark Horse Presents, Volume 2",Jon    Adams Gerard Way Steve Niles John Arcudi Guy Davis Gabriel Ba Kyle Hotz,,"In this volume you'll find: The premiere of Zack and Joss Whedon's superhero creation Captain Hammer, from the smash hit Dr. Hammer; an untold tale of The Umbrella Academy from Gerard Way and Gabriel Ba featuring the Kraken and Vanya as two rebellious teens, a unique look at Conan creator Robert E. Howard's famous characters; the agents of Mike Mignola's B.P.R.D. as they face off against a terrifying new foe; and a pair of smart and creepy passages from the ongoing tales of occult detective Cal McDonald via Steve Niles.
It doesn't stop there--this volume also features great stories from top industry talents like Tara McPherson, Evan Dorkin, Fabio Moon, Gilbert Hernadez, and Francisco Ruiz Velasco.",https://www.goodreads.com/book/show/5058125-myspace-dark-horse-presents-volume-2
ill,Love: The Fox,Frederic Brremaud Federico Bertolucci,,"The simple life of a woodland fox is turned upside down when a cataclysmic natural disaster throws the small island habitat into chaos. Creatures of all shapes and sizes -- from tiny rodents to towering bears and majestic whales -- scramble for safety, but this intrepid fox inexplicably runs TOWARDS the danger. This exciting tale by author Frederick Brremaud is told without narration or dialogue, conveyed entirely through the beautiful illustrations of Federico Bertolucci. A beautiful, all-ages title that explores genuine natural behavior through the dramatic lens of Disney-esque storytelling, like a nature documentary in illustration.",https://www.goodreads.com/book/show/33553073-love
ill,Captain America: The Trial of Captain America,Ed Brubaker Daniel Acuna Jackson Butch Guice Mitch Breitweiser Mark Morales Tom Palmer Mike Perkins Rick Magyar Stefano Gaudiano Chris Sotomayor Frank Martin Joe Caramagna Marko Djurdjevic David   Ramos Elizabeth Breitweiser,,"Nothing will ever be the same again, and this time we mean it! Not even Captain America can escape the sins buried in his past, and Bucky Barnes' future hangs in the balance as evidence of the Winter Soldier's crimes comes to light. And with Bucky's trial distracting our heroes, the new Red Skull plots a terror attack at the heart of America! Plus, Steve Rogers emerged from the Super-Soldier Program to become the first Captain America, the Sentinel of Liberty. When he died, Bucky Barnes took up the shield to become a new kind of Captain America. With Barnes on trial, who will wield the legendary weapon? Who will become the new Captain of America? It's the start of a new era for the famed Avenger!
Collecting: Captain America611-615, 615.1",https://www.goodreads.com/book/show/9884764-captain-america
ill,Aya: Life in Yop City (Aya #1-3),Marguerite Abouet Clement Oubrerie,,"""Aya is an irresistible comedy, a couple of love stories and a tale for becoming African. It's essential reading."" --Joann Sfar, cartoonist of The Rabbi's Cat
Ivory Coast, 1978. It's a golden time, and the nation, too--an oasis of affluence and stability in West Africa--seems fueled by something wondrous. Ayais loosely based upon Marguerite Abouet's youth in Yop City. It is the story of the studious and clear-sighted nineteen-year-old Aya, her easygoing friends Adjoua and Bintou, and their meddling relatives and neighbors. It's a wryly funny, breezy account of the simple pleasures and private troubles of everyday life in Yop City.
Clement Oubrerie's warm colors and energetic, playful line connect expressively with Marguerite Abouet's vibrant writing. This reworked edition offers readers the chance to immerse themselves in Abouet's Yop City, bringing together the first three volumes of the series in Book One. Drawn & Quarterly will release volumes four through six of the original French series (as yet unpublished in English) in Book Two. Ayais the winner of the Best First Album award at the Angouleme International Comics Festival, the Children's Africana Book Award, and the Glyph Award; was nominated for the Quill Award, the YALSA's Great Graphic Novels list, and the Eisner Award; and was included on ""best of"" lists from The Washington Post, Booklist, Publishers Weekly, and School Library Journal.",https://www.goodreads.com/book/show/13166720-aya
